Programa,Año aprobación,Sector económico,Tipo de persona beneficiada,País procedencia emprendimiento,Region procedencia emprendimiento,Región,Monto financiamiento aprobado,Número de integrantes,Género del integrante 1 del equipo,Nacionalidad integrante 1 del equipo,Rol integrante 1,Área educación superior integrante 1,Experiencia laboral integrante 1,Emprendimientos previos del integrante 1,Género del integrante 2 del equipo,Nacionalidad integrante 2 del equipo,Rol integrante 2,Área educación superior integrante 2,Experiencia laboral integrante 2,Emprendimientos previos del integrante 2,Género del integrante 3 del equipo,Nacionalidad integrante 3 del equipo,Rol integrante 3,Área educación superior integrante 3,Experiencia laboral integrante 3,Emprendimientos previos del integrante 3,Incorporado,Alcance del proyecto,País inicial de ejecución,Tipo de producto,Grado de innovación,Tipo de clientes,Canal adquisición nuevos clientes y/o usuarios,Canal adquisición ... - A través de entidades que reúnen a clientes potenciales,Canal adquisición ... - Eventos y/o participación en ferias,Canal adquisición ... - Marketing de contenidos,Canal adquisición ... - Publicidad online pagada,Canal adquisición ... - Redes sociales,Canal adquisición ... - Otros,Canales de venta existentes,Canales de venta ... - Venta directa (Vendedores),Canales de venta ... - Venta por internet,Canales de venta ... - Distribuidores,Canales de venta ... - Canales de empresa madre (Filial),Canales de venta ... - Representante de ventas,Canales de venta ... - Oficinas comerciales propias,Canales de venta ... - Otro,Mentor o consultor,Protección del producto o servicio a través de la obtención de patentes,Etapa de desarrollo del proyecto,Emprendimiento operativo 2015,Emprendimiento operativo 2016,Año cese de actividades 2016,Emprendimiento operativo 2017,Año cese de actividades 2017,Razón del cese de operaciones 2017,Razón el emprendimiento cerró 2017,Emprendimiento operativo 2018,Año cese de actividades 2018,Razón del cese de operaciones 2018,Razón el emprendimiento cerró 2018,El emprendimiento fue vendido o fusionado 2017,Año en que fue vendido o fusionado el emprendimiento 2017,El emprendimiento fue vendido o fusionado 2018,Año en que fue vendido o fusionado el emprendimiento 2018,Ventas nacionales por tramos 2015,Ventas nacionales por tramos 2016,Ventas nacionales por tramos 2017,Ventas nacionales acumuladas por tramos hasta 2015,Ventas nacionales acumuladas por tramos hasta 2016,Ventas nacionales acumuladas por tramos hasta 2017,Exportaciones por tramos 2015,Exportaciones acumuladas por tramos hasta 2015,Ventas extranjero por tramos 2016,Ventas extranjero por tramos 2017,Ventas acumuladas extranjero por tramos hasta 2016,Ventas acumuladas extranjero por tramos hasta 2017,Capital privado nacional por tramos hasta 2015,Capital privado nacional por tramos hasta 2016,Capital privado nacional por tramos hasta 2017,Capital privado extranjero por tramos hasta 2015,Capital privado extranjero por tramos hasta 2016,Capital privado extranjero por tramos hasta 2017,Empleados por tramos 2015,Empleados por tramos 2016,Empleados part time por tramos 2016,Empleados por tramos 2017,Empleados por tramos 2018,Empleados part time por tramos 2017,Empleados part time por tramos 2018,Continentes donde vende 2017,Continentes donde vende 2018,Países donde venden 2017,Número de países donde vende 2017,Países donde venden 2018,Número de países donde vende 2018,Sobrevivencia 2017,Sobrevivencia 2018
Programa Regional de Apoyo al Emprendimiento,2014,"Frutícola, vitivinícola y hortofrutícola",Persona natural,Chile,Región del Maule,Región del Maule,20350000,2,Mujer,Chile,Comercial,Agropecuaria,,1,Hombre,,Técnico,,,,,,,,,,,Global,,Producto físico,,Personas,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,,Vendiendo,,Sí,,Sí,,,,Sí,,,,No,,No,,$20.000.001 - $50.000.000,$5.000.001 - $20.000.000,$5.000.001 - $20.000.000,$50.000.001 - $100.000.000,$20.000.001 - $50.000.000,$50.000.001 - $100.000.000,$20.000.001 - $50.000.000,$20.000.001 - $50.000.000,$5.000.001 - $20.000.000,$20.000.001 - $50.000.000,$50.000.001 - $100.000.000,$50.000.001 - $100.000.000,1-$50.000.000,0,$50.000.001 - $100.000.000,0,0,0,,1-3,,1-3,1-3,4-10,1-3,"Asia, Latinoamérica, Norteamérica, Oceanía","Asia, Latinoamérica, Norteamérica, Oceanía","Chile,Australia,Brasil,Canadá,Estados Unidos de América,Tailandia",6,"Chile,Australia,Brasil,Canadá,Estados Unidos de América,Tailandia",6,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona natural,Chile,Región del Maule,Región del Maule,17540000,3,Mujer,Chile,Operacional,Administración y comercio,,,Mujer,,Técnico,Salud,,1,Hombre,,Comercial,Administración y comercio,,,,Nacional,,Producto físico,,Personas,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,Sí,,Sí,,,,,,,,No,,,,$1 - $5.000.000,0,,$1 - $5.000.000,0,,$1 - $5.000.000,$1 - $5.000.000,0,,0,,1-$50.000.000,1-$50.000.000,,0,0,,,1-3,,0,,0,,,,,0,,0,Sí,Sin información
Programa Regional de Apoyo al Emprendimiento,2014,Agropecuaria,Persona natural,Chile,Región del Maule,Región del Maule,18000000,2,Hombre,Chile,,Agropecuaria,,2,Mujer,,,Agropecuaria,,,,,,,,,,Nacional,,Producto físico,,Ambos,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Concepto,,No,2016,Sí,,,,Sí,,,,No,,No,,0,0,0,$1 - $5.000.000,0,0,0,$1 - $5.000.000,0,0,0,0,0,0,1-$50.000.000,0,0,0,4-10,,,0,0,0,0,,,,0,,0,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Minería y metalmecánica,Persona jurídica,Chile,Región del Maule,Región del Maule,19900000,1,Hombre,Chile,,Ciencias exactas y naturales,,,,,,,,,,,,,,,,Nacional,,Producto físico,,Ambos,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Concepto,,,,,,,,Sí,,,,,,Sí,2017,,$20.000.001 - $50.000.000,$1 - $5.000.000,,,$20.000.001 - $50.000.000,,,,0,,0,,,0,,,0,,,,,,,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región del Maule,Región del Maule,15520000,4,Hombre,Chile,,Agropecuaria,,,Hombre,,,Tecnología,10,,Hombre,,,Agropecuaria,7,,,Global,,Software,Innovación incremental,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,Sí,,,,,,,,,,,,,,$1 - $5.000.000,$1 - $5.000.000,0,$1 - $5.000.000,,,$1 - $5.000.000,$1 - $5.000.000,,,,,1-$50.000.000,,,0,,,,1-3,,,,,,Latinoamérica,,Chile,1,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región del Maule,Región del Maule,19462000,3,Hombre,Chile,,Ciencias exactas y naturales,25,1,Hombre,,,Ciencias exactas y naturales,,,Hombre,,,,12,,,Global,,Producto físico,Innovación incremental,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio es patentable pero no se ha ingresado la solicitud,Concepto,,Sí,,Sí,,,,Sí,,,,No,,No,,$5.000.001 - $20.000.000,$5.000.001 - $20.000.000,$5.000.001 - $20.000.000,$5.000.001 - $20.000.000,$20.000.001 - $50.000.000,$20.000.001 - $50.000.000,$1 - $5.000.000,$1 - $5.000.000,0,0,0,0,0,0,0,0,0,0,,4-10,,1-3,1-3,1-3,1-3,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Forestal,Persona jurídica,Chile,Región del Maule,Región del Maule,21020000,2,Hombre,Chile,,Agropecuaria,15,1,Hombre,,,Tecnología,24,,,,,,,,,Nacional,,Producto físico,,Ambos,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,,Trabajando en el desarrollo del prototipo,,Sí,,,,,,Sí,,,,,,No,,0,0,$5.000.001 - $20.000.000,0,,,0,0,,0,,0,1-$50.000.000,,0,0,,0,,0,,,0,,0,,Latinoamérica,,0,Chile,1,No,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Agropecuaria,Persona natural,Chile,Región del Maule,Región del Maule,21808000,2,Hombre,Chile,,Tecnología,8,,Mujer,,,Agropecuaria,,,,,,,,,,Nacional,,Producto físico,Innovación incremental,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Sin información,Sin información
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,24920000,4,Hombre,Chile,Comercial,Ciencias exactas y naturales,,,Hombre,,,Ciencias exactas y naturales,,,Hombre,,,Ciencias exactas y naturales,,,,Nacional,,Servicio,Integración de tecnología,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada",No seleccionado,Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio no es patentable,Vendiendo,,,,Sí,,,,,,,,No,,,,,$20.000.001 - $50.000.000,$5.000.001 - $20.000.000,,$150.000.001 - $300.000.000,,,,0,,0,,,0,,,0,,,,,1-3,,1-3,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,25000000,2,Hombre,Chile,Comercial,Administración y comercio,9,3,Hombre,Chile,Operacional,Ciencias sociales,6,3,,,,,,,,Nacional,,Producto físico,Innovación incremental,Ambos,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Distribuidores,Oficinas comerciales propias",No seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No,El producto o servicio es patentable pero no se ha ingresado la solicitud,Concepto,,,,Sí,,,,Sí,,,,No,,No,,,$20.000.001 - $50.000.000,$5.000.001 - $20.000.000,,$5.000.001 - $20.000.000,$20.000.001 - $50.000.000,,,0,0,0,0,,0,0,,0,0,,,,0,0,4-10,0,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Multisectorial,Persona natural,Chile,Región Metropolitana,Región de Valparaíso,22969000,3,Hombre,Chile,Comercial,Ciencias exactas y naturales,,,Hombre,,Técnico,Tecnología,,,Hombre,,Operacional,Ciencias exactas y naturales,,,,Nacional,,Hardware,Integración de tecnología,Ambos,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,Sí,,,,,,,,No,,,,0,$50.000.001 - $100.000.000,$50.000.001 - $100.000.000,0,$100.000.001 - $150.000.000,,0,0,$1 - $5.000.000,,$100.000.001 - $150.000.000,,,1-$50.000.000,,,0,,1-3,0,0,4-10,,4-10,,"Latinoamérica, Nortemérica",Latinoamérica,"Chile,Estados Unidos de América",2,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Social,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,21990000,4,Mujer,Chile,,Administración y comercio,,,Hombre,,,Salud,,,Hombre,,,Administración y comercio,,,,Nacional,,Servicio,,Personas,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio tiene patente en trámite,Producto funcional con usuarios,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,Publicidad e industrias creativas,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,22900000,3,Hombre,Chile,,Humanidades,15,1,Hombre,,,Arte y arquitectura,16,3,Mujer,,,Arte y arquitectura,,,,Nacional,,Servicio,,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio no es patentable,Producto funcional con usuarios,,No,2016,Sí,,,,No,2017,El emprendimiento se encuentra en stand-by por ahora,,Sí,2016,No,,,0,0,,0,$20.000.001 - $50.000.000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,0,Sí,No
Programa Regional de Apoyo al Emprendimiento,2014,"Frutícola, vitivinícola y hortofrutícola",Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,24950000,4,Mujer,Chile,Comercial,Ciencias exactas y naturales,,,Mujer,,Técnico,Agropecuaria,,,Mujer,,Operacional,Agropecuaria,,,,Nacional,,Servicio,,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada",No seleccionado,Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio tiene patente en trámite,Vendiendo,,,,,,,,,,,,,,,,,$5.000.001 - $20.000.000,$5.000.001 - $20.000.000,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Turismo,Persona natural,Chile,Región de Valparaíso,Región de Valparaíso,21117500,2,Hombre,Chile,,Salud,,,Hombre,,,Arte y arquitectura,,,,,,,,,,Nacional,,Producto físico,,Personas,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Producto funcional con usuarios,,Sí,,Sí,,,,Sí,,,,No,,No,,$1 - $5.000.000,$5.000.001 - $20.000.000,0,$1 - $5.000.000,$5.000.001 - $20.000.000,,,$1 - $5.000.000,$1 - $5.000.000,,$1 - $5.000.000,,0,0,,0,0,,,1-3,,0,,0,,"Latinoamérica, Europa, Oceanía",,"Chile,Australia,España",3,,0,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Informática y tecnologías de la información,Persona natural,Chile,Región de Valparaíso,Región de Valparaíso,23914000,4,Mujer,Chile,Comercial,Ciencias exactas y naturales,,,Mujer,,Operacional,Ciencias exactas y naturales,,,Hombre,,Técnico,Ciencias exactas y naturales,,,,Nacional,,Software,Innovación incremental,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,Sí,,Sí,,,,,,,,No,,,,$1 - $5.000.000,0,0,$1 - $5.000.000,0,,$1 - $5.000.000,$1 - $5.000.000,0,,0,,0,1-$50.000.000,,,1 - $100.000.000,,,4-10,0,0,,4-10,,,,,0,,0,Sí,No
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,19400000,2,Mujer,Chile,Operacional,Ciencias exactas y naturales,,,Hombre,,Comercial,Ciencias exactas y naturales,,,,,,,,,,Nacional,,Servicio,,Personas,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,,Producto funcional con usuarios,,,,Sí,,,,,,,,No,,,,,$300.000.001 - $500.000.000,$300.000.001 - $500.000.000,,$800.000.001 - $1.200.000.000,,,,0,,0,,,0,,,0,,,,,11-20,,11-20,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Comercio,Persona natural,Chile,Región Metropolitana,Región de Valparaíso,24762413,2,Hombre,Italia,Operacional,Ciencias exactas y naturales,,,Hombre,,Técnico,Tecnología,,,,,,,,,,Nacional,,Servicio,,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio no es patentable,Trabajando en el desarrollo del prototipo,,,,No,2017,El emprendimiento se encuentra en stand-by por ahora,,,,,,No,,,,,0,,,0,,,,0,,0,,,0,,1 - $100.000.000,0,,,,,,,,,,,,0,,0,No,Sin información
Programa Regional de Apoyo al Emprendimiento,2014,Comercio,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,17860780,6,Hombre,Chile,Operacional,Ciencias exactas y naturales,,,Hombre,,Técnico,Tecnología,,,Hombre,,Comercial,Administración y comercio,,,,Nacional,,Servicio,,Empresas/institución,"Eventos y/o participación en ferias,Redes sociales",No seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Producto funcional con usuarios,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,Agropecuaria,Persona jurídica,Chile,Región Metropolitana,Región de Valparaíso,25000000,3,Hombre,Chile,Comercial,Administración y comercio,,2,Hombre,,Técnico,Ciencias exactas y naturales,,,Mujer,,Operacional,Agropecuaria,,,,Regional,,Producto físico,Innovación incremental,Ambos,,,,,,,,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,El producto o servicio es patentable pero no se ha ingresado la solicitud,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,$20.000.001 - $50.000.000,$20.000.001 - $50.000.000,,,,,,,,,,,,,,,,,,,,,,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Informática y tecnologías de la información,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,24504300,4,Hombre,Chile,Comercial,Administración y comercio,14,4,Hombre,,Técnico,Tecnología,,,Hombre,,Operacional,,,,,Nacional,,Servicio,Innovación disruptiva,Ambos,"Eventos y/o participación en ferias,Publicidad online pagada",No seleccionado,Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet",Seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Vendiendo,,,,Sí,,,,,,,,,,,,$20.000.001 - $50.000.000,$50.000.001 - $100.000.000,$20.000.001 - $50.000.000,$20.000.001 - $50.000.000,,,0,0,,,,,1-$50.000.000,,,,,,1-3,0,0,,,,,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
Programa Regional de Apoyo al Emprendimiento,2014,Turismo,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,23424998,2,Hombre,Chile,Comercial,Administración y comercio,6,,Hombre,,Técnico,Tecnología,,,,,,,,,,Nacional,,Software,,Ambos,"Eventos y/o participación en ferias,Redes sociales",No seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,"Venta directa (Vendedores),Distribuidores",Seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,0,$1 - $5.000.000,0,0,,,0,0,,,,,,,,,,,,0,0,,,,,Latinoamérica,,Chile,1,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,Informática y tecnologías de la información,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,14942984,2,Hombre,Chile,Comercial,Administración y comercio,,1,Hombre,,Técnico,Humanidades,,,,,,,,,,Latinoamérica,,Software,Innovación incremental,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio no es patentable,Producto funcional con usuarios,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,"Transporte, construcción, infraestructura y energía",Persona natural,Chile,Región de Valparaíso,Región de Valparaíso,18370000,3,Mujer,Chile,Comercial,,,,Mujer,,,,,,Mujer,,,,,,,Regional,,Hardware,Innovación incremental,Personas,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta por internet,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,El producto o servicio es patentable pero no se ha ingresado la solicitud,Producto funcional con usuarios,,Sí,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,0,Sin información,Sin información
Programa Regional de Apoyo al Emprendimiento,2014,Minería y metalmecánica,Persona natural,Chile,Región de Valparaíso,Región de Valparaíso,24996008,7,Hombre,Chile,,Ciencias exactas y naturales,,,Hombre,,,Ciencias exactas y naturales,,1,Hombre,,,Tecnología,,,,Regional,,Software,Innovación incremental,Empresas/institución,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,,,Trabajando en el desarrollo del prototipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Sin información,Sin información
Programa Regional de Apoyo al Emprendimiento,2014,Alimentos,Persona jurídica,Chile,Región de Valparaíso,Región de Valparaíso,20598750,4,Hombre,Chile,,,,,Hombre,,,,,,Hombre,,,Arte y arquitectura,,,,Regional,,Producto físico,,Personas,Eventos y/o participación en ferias,No seleccionado,Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,"Venta directa (Vendedores),Venta por internet,Representante de ventas",Seleccionado,Seleccionado,No seleccionado,No seleccionado,Seleccionado,No seleccionado,No seleccionado,Sí,,Producto funcional con usuarios,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,No,No
Programa Regional de Apoyo al Emprendimiento,2014,Informática y tecnologías de la información,Persona natural,Chile,Región de los Lagos,Región de los Lagos,25000000,3,Hombre,Chile,,Administración y comercio,7,,Hombre,,,Administración y comercio,,,Hombre,,,Ciencias exactas y naturales,,,,Regional,,Software,Innovación incremental,Empresas/institución,"Eventos y/o participación en ferias,Publicidad online pagada,Redes sociales",No seleccionado,Seleccionado,No seleccionado,Seleccionado,Seleccionado,No seleccionado,Venta directa (Vendedores),Seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,No seleccionado,Sí,,Trabajando en el desarrollo del prototipo,,Sí,,Sí,,,,Sí,,,,No,,No,,$1 - $5.000.000,$50.000.001 - $100.000.000,$150.000.001 - $300.000.000,$1 - $5.000.000,$150.000.001 - $300.000.000,$500.000.001 - $800.000.000,$1 - $5.000.000,$1 - $5.000.000,0,0,0,0,,$400.000.001 - $500.000.000,$500.000.001 - $600.000.000,0,0,0,,4-10,,11-20,21-30,1-3,0,Latinoamérica,Latinoamérica,Chile,1,Chile,1,Sí,Sí
